client_id,sex,birth_date,district_id
4290,男,1947-03-09,32
4291,女,1951-05-07,58
4292,男,1952-07-19,72
4293,女,1959-12-16,4
4294,男,1956-06-22,4
4295,男,1960-03-16,18
4296,男,1925-11-06,57
4297,女,1928-10-16,57
4298,男,1920-04-18,33
4299,女,1977-09-15,50
4300,女,1977-11-15,1
4301,女,1956-05-03,14
4302,女,1944-01-04,30
4303,女,1978-03-05,21
4304,女,1945-06-15,5
4305,女,1939-06-21,40
4306,男,1940-10-17,40
4307,男,1977-04-14,1
4308,女,1970-01-10,44
4309,女,1979-04-26,39
4310,女,1925-05-30,65
4311,男,1981-04-12,59
4312,女,1979-10-20,72
4313,女,1968-02-21,53
4314,女,1925-05-24,58
4315,女,1959-04-25,74
4316,女,1943-08-26,1
4317,女,1978-10-11,53
4318,女,1942-09-11,43
4319,男,1946-11-06,43
4320,女,1958-11-04,66
4321,女,1973-10-18,19
4322,男,1970-10-01,19
4323,男,1924-03-20,40
4324,女,1918-07-22,40
4325,男,1947-07-19,55
4326,男,1930-09-20,1
4327,女,1937-08-23,1
4328,女,1976-06-13,59
4329,女,1947-05-18,64
4330,男,1921-07-02,33
4331,男,1959-09-03,5
4332,男,1936-01-11,57
4333,男,1958-04-20,1
4334,女,1954-02-19,1
4335,女,1924-12-25,54
4336,女,1969-08-02,19
4337,男,1966-04-21,48
4338,男,1944-10-25,30
4339,女,1977-09-15,59
4340,女,1949-07-18,1
4341,男,1964-05-01,76
4342,女,1918-04-07,63
4343,女,1929-08-09,27
4344,男,1925-06-15,54
4345,女,1974-09-29,18
4346,女,1973-09-20,3
4347,女,1926-06-20,54
4348,女,1978-04-17,3
4349,女,1959-08-22,1
4350,男,1966-08-20,1
4352,男,1971-07-24,72
4353,女,1979-09-19,28
4354,男,1986-08-13,28
4355,女,1938-12-29,1
4358,男,1942-10-24,70
4359,男,1950-08-02,64
4360,女,1965-07-10,19
4361,男,1955-05-04,46
4362,男,1943-09-16,50
4363,女,1951-07-01,50
4364,男,1977-12-05,22
4365,男,1961-05-12,10
4367,男,1982-03-30,14
4368,女,1977-10-21,32
4369,男,1965-06-15,53
4370,男,1939-06-28,59
4371,男,1968-12-12,32
4372,男,1933-10-11,3
4373,男,1951-12-20,51
4376,男,1954-03-05,70
4377,男,1978-01-31,48
4380,男,1931-05-13,1
4381,男,1959-01-25,56
4382,男,1980-10-20,18
4383,男,1963-08-01,21
4384,女,1973-01-12,10
4385,女,1972-10-02,21
4386,女,1945-12-27,53
4387,男,1946-02-18,52
4388,女,1936-09-16,4
4389,女,1926-07-01,10
4390,女,1972-04-29,7
4393,女,1941-09-11,1
4394,女,1975-12-30,64
4395,女,1958-05-16,36
4396,女,1974-11-07,63
4397,男,1973-11-26,63
4398,男,1958-07-23,77
4399,女,1967-11-20,61
4400,女,1959-08-29,54
4401,男,1968-07-20,8
4402,男,1929-04-11,23
4403,女,1938-10-19,36
4404,女,1951-04-09,31
4405,女,1959-04-17,47
4406,男,1954-11-01,1
4407,男,1975-07-06,70
4408,男,1923-05-19,62
4409,女,1928-01-22,62
4410,女,1976-01-12,24
4411,男,1950-01-02,54
4412,女,1952-11-26,54
4413,男,1977-05-04,74
4414,男,1933-06-19,50
4415,男,1977-07-09,4
4416,男,1970-12-25,67
4417,男,1976-04-24,1
4418,男,1970-05-19,28
4420,男,1957-05-06,55
4421,女,1944-06-27,1
4422,女,1943-07-31,76
4423,男,1918-05-24,27
4424,男,1933-05-06,21
4425,女,1936-10-15,21
4426,女,1969-09-13,26
4427,男,1940-11-03,30
4428,男,1954-03-09,38
4429,男,1945-04-02,64
4430,女,1938-06-27,64
4431,男,1930-09-30,58
4432,女,1964-03-14,1
4433,男,1968-02-22,1
4434,男,1964-03-29,64
4435,女,1965-10-30,64
4436,男,1920-04-28,27
4437,女,1961-10-26,70
4438,男,1957-12-04,70
4439,男,1975-03-25,70
4440,男,1948-12-26,33
4441,女,1943-10-07,33
4442,女,1921-04-29,23
4444,男,1969-03-28,77
4445,女,1964-04-14,77
4446,女,1950-10-11,71
4447,男,1957-08-16,71
4448,女,1942-05-02,72
4449,男,1949-11-08,8
4450,女,1949-01-05,67
4451,女,1927-10-19,50
4452,女,1924-06-08,70
4453,女,1976-05-29,61
4454,男,1976-02-09,61
4455,男,1976-07-29,70
4456,男,1936-10-23,30
4457,男,1943-01-17,1
4458,女,1950-12-23,22
4459,女,1962-05-21,1
4460,男,1957-02-24,1
4461,女,1957-04-22,54
4462,男,1977-09-13,1
4463,男,1923-08-17,76
4464,男,1964-11-19,53
4465,男,1937-06-02,74
4466,女,1922-10-07,75
4467,女,1944-11-17,20
4468,男,1944-05-04,20
4469,女,1973-02-28,8
4471,女,1975-06-11,64
4472,男,1965-07-25,74
4473,男,1944-12-27,1
4474,女,1964-12-09,3
4476,男,1927-01-13,3
4477,男,1957-01-18,74
4478,女,1952-05-14,74
4479,女,1958-07-24,2
4480,男,1963-03-30,74
4481,男,1975-06-16,1
4482,男,1979-01-17,56
4483,女,1966-08-29,63
4484,男,1955-04-11,37
4485,男,1919-07-20,36
4486,女,1914-06-14,36
4487,男,1974-08-14,22
4488,女,1971-04-03,22
4489,男,1948-03-24,76
4490,女,1956-02-18,76
4491,女,1977-07-13,2
4492,女,1965-09-08,16
4493,男,1947-10-05,33
4494,男,1952-11-09,54
4495,男,1979-04-11,66
4496,男,1971-02-19,10
4497,女,1964-09-14,10
4498,男,1931-12-28,31
4499,女,1929-09-28,31
4500,男,1924-08-12,17
4501,女,1947-03-18,70
4502,男,1932-01-10,21
4503,女,1928-05-28,21
4504,女,1965-11-24,33
4505,男,1966-07-06,33
4506,女,1954-11-30,11
4507,男,1970-08-03,1
4508,男,1921-11-14,54
4509,女,1920-03-12,54
4510,女,1938-12-28,34
4511,女,1945-04-27,51
4512,男,1963-10-19,1
4514,男,1940-12-25,65
4515,女,1920-09-28,59
4516,女,1961-09-27,1
4518,女,1952-04-04,39
4519,女,1951-10-31,70
4520,女,1957-06-28,1
4521,男,1943-09-09,1
4522,女,1950-11-01,68
4523,男,1952-03-09,68
4524,男,1957-07-14,77
4525,女,1964-07-17,77
4526,女,1970-04-24,70
4527,女,1963-02-04,1
4528,男,1922-01-09,28
4529,男,1976-09-16,37
4530,女,1984-09-18,37
4531,女,1964-06-25,64
4532,男,1953-10-09,39
4533,男,1980-01-29,64
4534,男,1954-12-24,38
4535,女,1931-12-03,1
4536,男,1947-10-14,41
4539,男,1942-12-12,55
4540,男,1936-01-16,69
4541,女,1971-03-02,32
4542,男,1954-02-06,29
4543,男,1941-12-01,1
4544,女,1955-06-13,52
4545,女,1936-01-20,3
4546,女,1951-04-20,23
4547,女,1943-12-30,9
4548,男,1958-01-05,7
4549,女,1920-10-30,10
4550,女,1942-10-17,72
4551,男,1924-04-29,60
4552,女,1919-02-28,60
4553,女,1945-02-23,1
4554,男,1937-07-24,70
4555,男,1960-08-07,52
4556,男,1970-05-31,74
4557,女,1932-10-24,44
4558,男,1928-09-27,44
4559,女,1958-03-09,35
4560,男,1963-10-20,9
4561,女,1968-06-29,40
4562,男,1965-10-11,25
4563,女,1971-07-25,10
4564,男,1975-08-25,10
4565,男,1948-03-03,14
4567,男,1937-02-12,70
4568,男,1982-04-26,70
4569,女,1971-07-09,6
4570,女,1939-11-03,1
4571,男,1967-11-07,1
4572,女,1936-05-21,28
4573,女,1955-10-12,5
4574,女,1966-11-12,20
4575,女,1964-09-20,36
4576,男,1958-06-27,53
4577,女,1949-07-25,64
4578,男,1976-12-27,15
4579,女,1939-07-01,74
4580,女,1944-11-24,30
4581,女,1956-06-16,1
4582,男,1918-10-12,44
4583,女,1941-08-24,61
4584,女,1949-06-24,7
4585,女,1948-09-10,9
4586,男,1951-08-13,9
4587,女,1978-05-06,36
4588,女,1976-11-05,53
4589,女,1976-09-15,2
4590,男,1936-03-17,1
4591,男,1933-08-19,43
4592,女,1955-03-29,1
4593,男,1932-07-03,72
4594,男,1940-11-25,1
4595,女,1940-11-29,1
4596,女,1973-08-31,74
4597,女,1952-05-19,1
4598,女,1941-04-12,25
4599,男,1947-12-05,25
4600,男,1967-03-13,70
4601,男,1935-04-02,1
4602,女,1934-04-04,1
4603,女,1946-07-26,69
4604,男,1968-10-02,67
4605,女,1980-09-09,18
4606,男,1937-10-14,8
4607,女,1976-11-16,74
4608,男,1945-01-18,41
4609,女,1976-12-19,7
4610,女,1966-01-02,34
4611,女,1953-05-10,1
4612,女,1960-09-23,44
4615,男,1951-07-31,56
4617,男,1977-12-20,45
4618,女,1972-03-27,45
4619,女,1941-02-20,77
4620,女,1940-11-01,54
4621,男,1946-02-10,54
4622,女,1972-05-25,50
4623,男,1967-05-09,68
4624,女,1966-05-24,48
4625,男,1967-03-04,48
4626,女,1947-11-24,3
4627,男,1942-03-24,1
4628,女,1938-05-31,1
4629,男,1923-05-10,76
4630,女,1915-09-27,76
4631,女,1933-04-01,8
4632,男,1928-04-18,1
4633,女,1980-10-31,62
4634,女,1940-03-09,67
4635,男,1936-02-28,67
4636,男,1977-09-22,48
4637,男,1969-02-13,61
4638,女,1968-02-26,33
4639,男,1980-05-16,20
4640,女,1956-05-07,75
4641,男,1958-02-12,33
4642,女,1960-08-03,33
4643,女,1969-07-21,1
4644,男,1931-01-19,20
4647,男,1978-08-20,8
4648,男,1964-01-24,33
4649,女,1928-06-25,45
4650,女,1965-07-15,54
4651,男,1979-01-24,2
4652,男,1962-02-26,53
4653,女,1946-12-18,4
4654,女,1950-02-15,2
4655,男,1947-10-14,2
4656,男,1942-09-16,1
4657,男,1941-09-13,15
4658,男,1935-10-11,33
4659,女,1959-04-14,50
4660,女,1975-07-06,60
4661,女,1944-05-11,1
4662,女,1927-02-10,1
4663,男,1942-10-29,72
4664,男,1921-08-05,38
4665,女,1926-08-27,9
4666,男,1928-06-12,9
4667,男,1941-04-26,25
4668,女,1938-06-25,25
4670,女,1968-08-14,51
4671,男,1972-07-27,51
4672,男,1949-08-28,44
4673,男,1952-08-16,69
4674,女,1978-12-27,59
4675,男,1975-10-02,23
4677,女,1921-09-29,3
4678,男,1968-12-06,21
4679,男,1948-01-31,20
4680,女,1979-05-24,72
4681,女,1949-10-08,1
4682,男,1953-08-11,1
4683,男,1956-08-02,51
4684,女,1953-03-05,1
4685,男,1964-07-14,62
4686,男,1944-07-02,39
4687,女,1947-12-19,16
4688,男,1940-09-11,16
4689,男,1963-04-26,50
4690,女,1962-08-26,66
4691,男,1964-01-28,66
4692,女,1955-04-06,76
4693,男,1943-03-02,42
4694,女,1943-04-15,42
4695,男,1925-12-11,52
4696,女,1933-04-12,52
4697,女,1957-09-25,27
4698,男,1963-03-31,45
4699,女,1963-11-12,13
4700,女,1937-06-15,70
4701,男,1941-06-28,22
4704,女,1955-04-29,12
4705,男,1955-09-12,1
4706,女,1943-07-11,58
4707,男,1940-11-05,58
4708,男,1950-07-14,18
4709,男,1978-04-16,54
4710,女,1961-05-09,52
4711,男,1955-07-23,52
4712,女,1960-06-06,37
4713,女,1918-11-04,13
4714,男,1911-08-20,13
4715,女,1976-08-12,15
4716,女,1933-08-02,10
4717,男,1944-08-09,32
4718,男,1932-11-22,2
4719,男,1937-02-18,23
4720,女,1946-05-06,33
4721,女,1956-03-21,65
4722,男,1972-01-28,8
4723,女,1941-02-06,1
4724,女,1973-10-14,53
4725,男,1945-11-17,34
4726,女,1952-07-04,34
4727,女,1970-11-23,74
4728,男,1970-10-31,74
4729,男,1945-07-07,18
4730,男,1920-05-04,68
4731,女,1973-02-11,52
4732,男,1918-03-17,70
4733,男,1955-07-17,1
4734,男,1925-03-21,72
4735,女,1922-10-23,72
4736,女,1943-05-28,56
4737,女,1981-06-01,24
4739,女,1960-03-08,37
4740,男,1977-06-12,28
4741,女,1929-07-29,74
4742,女,1949-04-13,61
4743,男,1956-09-25,61
4744,男,1929-12-18,6
4745,女,1948-08-04,68
4746,女,1941-07-20,39
4747,女,1922-04-27,76
4748,男,1928-01-26,76
4749,女,1948-01-19,57
4750,男,1962-04-04,70
4751,男,1973-01-08,35
4752,男,1939-10-09,7
4753,女,1934-02-18,7
4754,女,1939-12-28,27
4755,女,1954-09-05,71
4756,女,1950-01-08,22
4757,男,1945-10-09,22
4758,女,1973-01-09,50
4759,男,1980-02-21,50
4760,男,1935-03-27,70
4761,女,1934-11-28,70
4762,女,1971-02-13,76
4763,女,1944-02-23,77
4764,男,1979-10-15,54
4765,男,1935-03-06,48
4766,男,1967-05-27,22
4767,女,1918-09-21,26
4768,女,1960-04-03,1
4769,女,1923-01-23,22
4770,男,1924-12-13,22
4771,女,1961-01-07,64
4772,女,1950-01-29,6
4773,女,1952-06-13,33
4774,男,1951-08-14,59
4775,女,1948-07-22,59
4776,男,1974-12-22,1
4777,女,1929-06-23,64
4778,男,1922-03-07,64
4779,男,1978-02-10,52
4780,女,1972-02-01,54
4781,女,1966-08-15,9
4782,男,1966-12-28,25
4783,女,1978-10-16,31
4784,女,1920-12-08,42
4785,男,1921-10-06,42
4786,男,1938-08-16,54
4787,男,1962-03-12,36
4788,女,1980-04-27,39
4789,女,1940-09-26,24
4790,男,1946-02-09,75
4791,男,1936-02-15,51
4792,女,1957-05-25,20
4793,女,1946-02-15,55
4794,女,1945-11-16,20
4795,女,1925-09-18,74
4796,男,1928-03-11,7
4797,女,1940-09-03,59
4798,女,1962-01-02,37
4799,女,1946-03-20,75
4800,男,1953-08-14,75
4801,男,1978-11-25,23
4802,男,1971-07-06,75
4803,男,1945-08-07,45
4804,女,1930-02-07,51
4805,女,1935-03-13,1
4806,女,1944-02-01,19
4807,男,1948-12-28,25
4808,女,1981-11-24,23
4809,男,1930-11-01,19
4810,女,1935-01-26,19
4811,女,1971-03-26,77
4812,男,1925-06-26,1
4813,男,1968-10-25,43
4814,男,1962-02-28,54
4815,男,1970-09-17,15
4816,女,1974-03-04,15
4817,男,1969-09-04,12
4818,男,1932-03-13,1
4819,男,1964-04-13,62
4820,女,1969-09-19,2
4821,女,1939-06-08,35
4822,男,1945-10-13,35
4823,男,1982-04-16,7
4824,男,1940-03-05,54
4826,女,1977-12-27,25
4831,男,1958-08-14,27
4832,女,1957-01-09,56
4833,女,1971-02-28,30
4836,男,1952-12-31,49
4837,女,1967-03-13,56
4853,男,1939-03-01,58
4861,女,1977-11-01,57
4862,女,1943-11-23,1
4863,女,1974-03-02,1
4877,男,1957-02-19,45
4882,男,1978-12-21,36
4886,男,1979-12-09,23
4892,男,1969-03-08,26
4901,女,1950-05-08,72
4904,女,1961-04-19,38
4906,女,1976-10-19,64
4907,男,1974-05-31,64
4915,男,1963-07-19,40
4916,男,1939-01-09,52
4918,男,1968-05-06,11
4919,女,1951-05-26,49
4923,男,1962-07-02,66
4925,男,1951-06-18,45
4927,女,1955-03-16,72
4928,男,1976-02-09,9
4929,男,1943-07-30,74
4930,男,1981-07-30,1
4937,女,1960-11-09,54
4941,女,1979-02-25,60
4942,男,1959-07-05,38
4944,男,1982-04-07,58
4949,男,1982-10-20,54
4956,男,1946-10-10,6
4959,男,1979-04-25,77
4961,男,1982-07-31,54
4968,男,1938-05-26,50
4969,女,1968-07-20,64
4972,女,1977-07-13,70
4974,女,1962-06-30,5
4975,男,1961-10-21,5
4976,男,1981-01-18,36
4979,男,1937-06-28,7
4989,男,1935-09-04,28
4992,女,1972-07-14,55
4993,女,1973-06-27,1
4994,男,1978-06-21,1
5002,女,1977-07-17,65
5010,女,1950-09-08,42
5012,女,1972-09-22,27
5013,男,1980-09-15,1
5016,女,1946-01-05,1
5028,男,1976-04-10,28
5030,男,1980-01-15,1
5046,男,1937-08-22,1
5050,男,1951-01-19,62
5056,女,1957-02-04,67
5067,女,1975-09-10,21
5072,女,1981-03-24,1
5081,女,1961-10-31,1
5093,女,1949-04-12,55
5107,女,1947-10-06,50
5108,男,1944-05-22,50
5111,男,1959-12-12,50
5117,男,1975-03-21,52
5126,男,1965-04-03,43
5127,女,1975-04-05,33
5128,男,1963-12-24,70
5132,男,1967-10-21,51
5133,女,1959-08-10,66
5134,女,1967-07-19,58
5137,男,1979-05-05,5
5138,女,1974-08-05,45
5141,女,1953-05-19,54
5143,男,1973-03-09,77
5144,女,1966-06-07,77
5145,女,1950-10-31,26
5149,男,1962-12-18,15
5152,女,1975-09-09,43
5159,男,1964-12-02,39
5163,女,1957-10-28,43
5164,男,1971-11-30,9
5171,女,1956-09-23,64
5175,女,1949-09-18,63
5180,男,1943-12-20,1
5189,女,1961-01-10,74
5200,女,1960-04-23,33
5201,男,1954-04-19,33
5203,女,1945-09-08,61
5204,男,1963-01-22,47
5212,女,1946-10-12,72
5213,男,1980-10-10,1
5214,男,1976-09-12,47
5215,女,1973-10-15,47
5217,女,1940-07-16,74
5223,女,1977-01-11,2
5224,男,1949-07-24,29
5232,女,1948-04-06,74
5233,男,1967-10-30,66
5236,男,1978-06-03,25
5237,男,1977-08-03,1
5240,男,1940-02-17,74
5241,男,1978-06-26,63
5243,男,1970-04-18,2
5245,女,1942-03-18,38
5246,男,1982-05-15,70
5247,男,1943-04-14,47
5249,女,1971-01-05,5
5253,女,1946-10-07,69
5254,男,1948-09-16,69
5263,女,1962-02-27,1
5273,男,1959-01-10,39
5275,男,1950-05-21,28
5277,女,1968-11-07,44
5281,男,1941-12-24,73
5283,男,1982-03-10,17
5284,女,1971-09-24,51
5287,男,1971-01-02,77
5308,女,1974-07-09,41
5312,男,1947-01-08,71
5313,女,1947-01-16,71
5318,男,1968-03-28,74
5319,女,1964-09-23,74
5320,女,1951-04-07,17
5321,男,1950-02-01,17
5322,女,1956-03-13,73
5323,女,1976-02-17,14
5325,女,1970-09-18,66
5326,男,1967-08-12,66
5333,女,1967-05-29,39
5334,男,1935-12-29,48
5337,男,1961-05-02,1
5338,女,1966-05-25,1
5347,男,1949-03-31,41
5352,女,1976-08-18,40
5353,女,1967-05-22,48
5354,女,1967-01-05,30
5358,男,1942-08-31,54
5362,男,1939-12-09,47
5364,男,1964-03-14,62
5365,女,1971-05-01,62
5366,女,1971-09-20,60
5367,男,1979-06-06,60
5374,男,1947-11-26,63
5376,男,1970-01-23,14
5379,男,1978-03-20,60
5384,男,1935-07-21,73
5385,男,1974-02-01,67
5389,男,1968-08-31,17
5392,女,1955-03-28,16
5393,男,1955-12-03,4
5395,男,1962-06-01,45
5397,女,1969-07-30,72
5398,男,1967-03-23,72
5399,女,1972-12-27,24
5402,女,1968-05-29,30
5404,女,1976-09-18,58
5409,男,1948-03-25,15
5413,男,1946-04-10,33
5420,男,1935-07-19,61
5433,男,1975-09-24,50
5441,男,1957-01-25,18
5445,男,1952-09-16,69
5450,男,1940-08-28,8
5460,男,1961-10-01,63
5461,女,1968-09-20,9
5462,男,1963-09-08,9
5468,女,1944-05-27,68
5469,女,1979-03-02,63
5472,男,1956-05-10,53
5473,女,1968-08-09,70
5478,男,1945-10-27,33
5487,女,1947-09-17,56
5517,男,1964-03-13,57
5521,女,1973-05-15,9
5526,男,1947-03-19,27
5527,女,1941-11-28,27
5530,男,1953-03-29,12
5531,男,1979-05-15,4
5539,男,1935-06-05,74
5563,男,1976-01-01,1
5565,女,1966-12-22,3
5574,女,1970-09-12,9
5579,男,1951-02-16,77
5580,女,1952-03-01,77
5606,男,1980-08-06,4
5617,女,1958-08-01,56
5618,女,1953-03-22,63
5642,女,1957-11-04,70
5684,女,1955-03-02,8
5699,男,1950-10-08,73
5701,女,1959-11-22,2
5704,女,1975-10-09,66
5722,女,1959-10-07,64
5727,男,1953-02-24,54
5736,男,1953-05-16,1
5753,男,1948-05-23,39
5760,男,1948-05-08,66
5761,女,1941-05-11,66
5774,女,1960-01-15,46
5775,男,1955-03-10,46
5788,男,1962-05-04,72
5801,女,1979-12-10,26
5826,男,1968-09-09,15
5827,女,1975-01-28,15
5858,男,1952-07-17,52
5859,女,1945-01-29,52
5860,男,1964-04-22,47
5866,女,1978-04-03,67
5873,女,1979-04-06,5
5911,男,1935-10-03,14
5928,女,1970-09-10,42
5965,男,1951-04-10,50
5977,男,1979-05-31,43
5978,女,1944-01-27,33
6001,男,1937-05-01,60
6015,男,1973-11-21,54
6033,男,1966-05-27,1
6034,男,1939-08-15,20
6039,女,1958-07-03,1
6040,男,1963-04-10,1
6042,男,1963-10-12,53
6052,男,1949-04-06,40
6067,女,1950-03-13,70
6077,女,1980-04-30,54
6112,女,1958-12-28,43
6114,女,1940-02-15,66
6115,女,1953-12-25,13
6122,女,1968-02-16,6
6144,女,1956-12-19,54
6175,男,1964-05-17,72
6178,女,1940-10-15,1
6183,男,1963-11-16,1
6185,女,1948-03-05,58
6186,男,1952-05-27,58
6191,男,1952-12-24,74
6196,男,1943-03-09,68
6235,男,1940-04-04,5
6255,女,1946-01-01,54
6256,男,1941-05-21,54
6257,女,1942-08-20,75
6272,男,1942-10-10,1
6275,男,1956-12-30,13
6299,男,1936-08-09,1
6301,女,1949-03-08,55
6317,女,1957-01-27,77
6318,男,1950-03-05,77
6342,男,1954-06-04,8
6349,男,1972-12-03,72
6359,男,1976-07-06,64
6363,女,1973-10-20,4
6366,男,1966-02-21,49
6367,男,1970-04-28,44
6383,男,1970-01-07,15
6391,男,1952-01-30,34
6408,男,1956-06-29,47
6417,男,1950-01-07,40
6422,男,1960-09-23,28
6452,男,1942-07-17,64
6468,男,1944-02-23,70
6469,男,1953-03-16,4
6473,女,1940-09-30,76
6474,男,1934-11-30,76
6478,男,1951-05-20,3
6481,女,1958-12-24,1
6485,女,1962-05-21,48
6499,男,1963-02-01,44
6501,男,1970-11-04,1
6511,男,1953-08-07,47
6544,男,1974-08-04,66
6545,女,1978-09-09,66
6546,女,1963-08-22,1
6551,女,1948-08-12,24
6552,男,1955-02-21,71
6567,女,1978-11-21,5
6571,女,1971-03-24,72
6604,男,1948-07-26,72
6610,男,1954-06-03,57
6616,男,1953-06-18,1
6619,女,1943-12-18,43
6644,女,1959-09-06,1
6691,男,1942-10-15,43
6698,女,1952-07-13,43
6729,男,1957-12-27,15
6731,男,1943-11-26,13
6749,女,1943-09-29,9
6750,男,1946-06-04,9
6753,男,1962-05-23,15
6764,男,1944-04-12,19
6789,男,1979-03-26,57
6798,女,1948-08-03,61
6803,女,1980-12-07,5
6804,男,1981-06-07,5
6827,男,1969-04-28,59
6829,女,1963-12-24,10
6844,女,1971-09-05,53
6886,女,1942-03-13,66
6892,女,1951-03-22,1
6893,男,1944-01-14,1
6895,男,1971-06-24,42
6906,男,1949-09-25,64
6922,女,1939-04-27,14
6924,男,1967-08-23,17
6936,女,1959-02-27,52
6944,男,1970-03-13,43
6946,女,1970-01-29,74
6967,男,1953-12-17,44
6978,男,1965-04-05,38
6987,男,1968-01-29,1
7010,男,1967-06-30,70
7011,女,1961-04-14,70
7043,男,1940-06-30,77
7065,女,1971-07-07,5
7100,女,1961-09-23,30
7102,女,1967-07-20,75
7112,男,1961-06-24,76
7127,男,1957-09-29,3
7150,女,1963-09-16,45
7166,男,1964-05-13,15
7186,女,1944-06-01,27
7195,男,1962-09-11,50
7234,男,1965-08-04,28
7241,女,1957-09-06,57
7286,女,1970-02-10,47
7291,女,1940-12-02,77
7299,男,1938-09-16,1
7311,男,1949-05-18,56
7324,女,1963-03-18,1
7325,男,1975-01-24,24
7327,男,1959-05-22,49
7339,女,1974-02-28,19
7348,女,1977-10-26,6
7366,女,1973-04-12,29
7390,男,1937-11-04,1
7411,女,1963-01-25,54
7412,男,1955-10-17,54
7422,男,1958-11-26,74
7423,女,1964-09-08,74
7434,女,1942-04-04,34
7435,女,1957-04-16,67
7521,女,1960-02-09,74
7567,男,1937-03-15,5
7576,男,1962-07-10,38
7586,女,1973-01-28,56
7594,女,1949-04-07,64
7614,男,1977-03-05,64
7632,男,1948-01-11,1
7672,男,1953-04-05,26
7678,男,1962-04-07,3
7683,男,1946-04-01,12
7723,女,1966-06-14,48
7724,男,1968-02-23,48
7727,女,1958-06-13,31
7753,女,1978-09-23,70
7765,女,1958-02-24,1
7772,女,1976-12-30,1
7787,男,1951-07-10,34
7796,女,1975-09-27,50
7797,男,1970-07-30,50
7800,女,1957-08-30,16
7814,女,1976-01-06,61
7815,女,1946-01-19,4
7843,男,1966-05-11,6
7855,女,1964-01-30,7
7862,男,1965-10-17,74
7863,男,1959-03-12,72
7864,男,1935-12-14,34
7914,女,1966-10-24,38
7959,女,1978-06-29,1
7970,男,1967-11-20,74
7980,男,1976-08-08,16
8013,男,1942-06-22,43
8030,男,1967-07-19,1
8064,女,1966-11-29,54
8074,男,1958-10-07,61
8076,女,1950-07-27,16
8089,男,1965-04-06,35
8091,男,1971-02-10,5
8096,女,1979-11-02,38
8105,男,1963-03-12,72
8130,女,1976-05-08,62
8200,女,1944-05-31,1
8217,男,1978-08-02,69
8276,女,1979-06-08,43
8287,男,1936-09-26,14
8295,女,1951-01-23,15
8327,女,1945-08-31,48
8333,男,1966-02-01,60
8342,男,1979-07-30,76
8356,男,1969-09-04,3
8359,男,1979-12-06,74
8362,女,1975-09-15,74
8366,女,1960-05-21,41
8392,女,1966-05-08,36
8393,男,1966-05-06,36
8432,女,1968-01-06,38
8433,男,1961-09-11,38
8463,男,1947-09-04,75
8489,女,1952-12-27,75
8502,男,1943-04-19,51
8506,女,1979-12-25,69
8510,男,1947-05-24,55
8548,女,1945-05-10,57
8568,女,1971-12-03,1
8571,男,1935-10-26,54
8598,女,1957-12-31,46
8610,女,1948-05-02,55
8611,男,1948-10-26,55
8615,女,1939-04-13,12
8636,女,1941-11-12,71
8661,女,1954-05-11,1
8666,女,1971-08-28,7
8667,女,1967-02-12,77
8670,女,1943-01-07,5
8677,男,1955-08-14,49
8678,女,1962-07-12,49
8692,女,1953-07-07,71
8726,男,1953-08-10,10
8737,女,1948-04-11,17
8738,男,1948-07-10,17
8764,女,1940-07-07,70
8777,女,1953-04-11,11
9173,男,1945-02-04,1
9174,女,1940-10-09,1
9196,女,1939-04-23,21
9202,男,1962-02-09,68
9217,女,1940-01-30,19
9226,女,1939-12-25,64
9231,女,1972-09-24,29
9236,女,1956-05-07,31
9250,男,1963-01-14,1
9273,女,1955-08-26,39
9274,男,1958-04-05,39
9276,男,1946-11-06,4
9313,女,1960-04-17,9
9316,女,1958-10-26,63
9340,男,1967-08-22,54
9346,男,1972-12-10,43
9362,女,1973-07-19,56
9366,男,1975-06-26,72
9370,男,1975-12-20,59
9403,男,1974-03-22,16
9417,男,1949-03-08,21
9418,男,1950-04-10,1
9419,女,1950-11-09,1
9427,女,1970-11-09,62
9428,男,1965-05-09,62
9433,女,1945-03-22,72
9450,女,1943-10-11,68
9451,男,1942-05-05,68
9456,女,1941-12-07,40
9457,男,1978-09-26,46
9458,女,1973-11-21,46
9505,男,1958-08-21,1
9546,女,1955-11-02,50
9555,女,1947-05-15,13
9569,女,1950-07-18,19
9582,女,1942-04-14,2
9593,女,1968-01-28,74
9606,男,1949-02-16,52
9611,男,1958-05-27,23
9616,男,1962-09-19,74
9641,男,1945-01-26,64
9642,女,1937-09-03,64
9663,男,1945-09-24,19
9664,女,1944-11-13,19
9670,男,1948-05-04,38
9675,女,1970-02-19,60
9680,男,1977-08-21,36
9702,女,1951-11-16,33
9715,女,1977-11-30,35
9717,女,1952-11-10,52
9718,男,1959-02-03,52
9721,男,1954-12-05,34
9755,女,1951-06-05,23
9760,男,1969-02-17,27
9775,男,1960-06-23,70
9776,女,1961-03-05,70
9798,女,1950-03-02,69
9820,女,1968-01-21,59
9833,男,1964-09-21,51
9834,女,1960-03-17,51
9844,男,1945-08-03,55
9845,女,1943-06-15,55
9846,女,1967-07-01,54
9872,女,1967-03-17,9
9880,女,1970-12-10,10
9914,男,1942-12-08,36
9915,男,1967-07-10,27
9929,女,1967-07-19,47
9930,男,1972-06-23,9
9933,男,1941-10-15,74
