account_id,district_id,frequency,date
2224,46,交易之后马上,1997-03-08
3574,72,月结,1997-03-08
6061,1,月结,1997-03-08
2270,14,月结,1997-03-08
214,22,月结,1997-03-09
3031,51,月结,1997-03-10
1746,1,月结,1997-03-11
64,64,月结,1997-03-11
3842,1,月结,1997-03-12
3971,75,月结,1997-03-13
405,55,月结,1997-03-13
600,46,月结,1997-03-13
1740,57,月结,1997-03-13
2672,59,月结,1997-03-14
114,60,月结,1997-03-14
2760,10,月结,1997-03-14
2597,31,月结,1997-03-16
2908,61,月结,1997-03-16
191,41,月结,1997-03-17
2354,7,月结,1997-03-17
3782,9,周结,1997-03-17
3328,1,月结,1997-03-17
3083,66,月结,1997-03-18
1199,50,月结,1997-03-18
10652,1,月结,1997-03-18
2690,66,月结,1997-03-19
2495,70,月结,1997-03-19
8505,70,月结,1997-03-20
304,4,月结,1997-03-20
8926,1,月结,1997-03-21
578,28,周结,1997-03-21
1363,11,月结,1997-03-23
1165,44,月结,1997-03-23
85,68,月结,1997-03-23
749,38,月结,1997-03-23
8026,36,月结,1997-03-23
3332,17,月结,1997-03-25
3739,1,月结,1997-03-25
1907,1,月结,1997-03-25
1976,26,月结,1997-03-25
3658,24,月结,1997-03-25
3581,66,月结,1997-03-26
1466,69,周结,1997-03-26
3176,26,月结,1997-03-26
1459,12,月结,1997-03-26
1321,60,月结,1997-03-27
2966,33,月结,1997-03-27
157,11,月结,1997-03-28
2158,38,月结,1997-03-29
2843,30,月结,1997-03-29
3266,14,月结,1997-03-29
2048,76,月结,1997-03-30
442,54,月结,1997-03-30
3885,51,月结,1997-04-01
1863,62,月结,1997-04-01
9167,56,月结,1997-04-02
2874,32,月结,1997-04-02
3695,30,月结,1997-04-02
10068,1,月结,1997-04-02
2725,52,月结,1997-04-02
2899,40,月结,1997-04-03
144,10,周结,1997-04-03
1933,35,月结,1997-04-04
1034,73,月结,1997-04-04
49,1,月结,1997-04-06
1594,15,月结,1997-04-06
1138,41,月结,1997-04-07
3544,33,月结,1997-04-07
1636,53,月结,1997-04-08
10812,16,月结,1997-04-08
2165,51,月结,1997-04-08
3460,16,月结,1997-04-08
4208,1,月结,1997-04-08
2954,1,月结,1997-04-08
843,6,月结,1997-04-09
2901,1,月结,1997-04-09
1734,37,月结,1997-04-10
2466,39,月结,1997-04-11
476,69,月结,1997-04-11
1407,19,交易之后马上,1997-04-11
1598,15,月结,1997-04-12
2166,71,月结,1997-04-12
1259,72,月结,1997-04-12
927,69,月结,1997-04-12
2575,72,月结,1997-04-13
4467,17,周结,1997-04-13
1253,5,月结,1997-04-13
1281,8,月结,1997-04-14
1915,2,月结,1997-04-14
3716,1,月结,1997-04-14
1560,62,月结,1997-04-14
4725,73,月结,1997-04-14
1665,73,月结,1997-04-15
12,21,月结,1997-04-15
3398,43,月结,1997-04-15
4475,72,月结,1997-04-16
2586,57,月结,1997-04-16
189,76,月结,1997-04-16
3077,64,月结,1997-04-16
3634,21,月结,1997-04-16
3897,13,月结,1997-04-16
2055,37,月结,1997-04-17
3012,49,月结,1997-04-18
1035,73,月结,1997-04-18
1687,23,月结,1997-04-18
407,72,周结,1997-04-18
2744,70,周结,1997-04-19
3194,11,月结,1997-04-19
109,53,月结,1997-04-20
1198,70,月结,1997-04-20
3830,56,月结,1997-04-20
3692,70,月结,1997-04-21
3217,75,交易之后马上,1997-04-23
453,75,月结,1997-04-24
2539,24,月结,1997-04-24
794,63,月结,1997-04-24
636,75,月结,1997-04-24
309,14,月结,1997-04-25
873,73,月结,1997-04-26
589,1,月结,1997-04-26
9484,5,月结,1997-04-26
3052,44,月结,1997-04-26
10134,22,月结,1997-04-26
3846,61,月结,1997-04-27
912,65,月结,1997-04-27
2080,74,月结,1997-04-27
2857,19,月结,1997-04-28
647,1,月结,1997-04-28
2952,65,月结,1997-04-28
240,72,月结,1997-04-28
1693,1,交易之后马上,1997-04-29
2612,1,月结,1997-04-29
3104,1,月结,1997-04-29
1488,25,月结,1997-04-29
2451,54,月结,1997-04-29
10257,27,月结,1997-05-01
1024,19,月结,1997-05-02
2173,64,月结,1997-05-02
98,55,月结,1997-05-02
3119,33,月结,1997-05-02
1230,1,月结,1997-05-03
2594,19,交易之后马上,1997-05-03
3773,10,月结,1997-05-04
3635,10,月结,1997-05-04
293,1,月结,1997-05-04
1178,41,月结,1997-05-04
3988,23,月结,1997-05-04
2816,74,月结,1997-05-04
722,38,交易之后马上,1997-05-04
2184,6,月结,1997-05-07
10022,1,月结,1997-05-07
1385,53,月结,1997-05-08
3506,70,月结,1997-05-08
316,62,月结,1997-05-08
3711,3,月结,1997-05-08
1982,6,月结,1997-05-08
2071,35,月结,1997-05-08
2800,41,月结,1997-05-08
997,54,月结,1997-05-08
367,23,月结,1997-05-09
2141,21,月结,1997-05-09
2127,1,月结,1997-05-09
3214,67,月结,1997-05-10
250,56,月结,1997-05-10
3742,59,月结,1997-05-11
3577,74,月结,1997-05-11
2448,23,月结,1997-05-11
1130,1,月结,1997-05-11
2118,42,月结,1997-05-11
2005,16,月结,1997-05-11
475,3,月结,1997-05-11
6922,3,周结,1997-05-12
3122,74,月结,1997-05-12
282,69,月结,1997-05-12
3140,3,月结,1997-05-13
3790,1,周结,1997-05-13
5164,5,月结,1997-05-13
8149,64,交易之后马上,1997-05-14
2900,20,月结,1997-05-14
383,38,月结,1997-05-15
1953,9,周结,1997-05-15
3344,70,月结,1997-05-15
139,38,周结,1997-05-15
1808,28,月结,1997-05-16
3299,11,周结,1997-05-16
1697,63,月结,1997-05-17
2392,1,月结,1997-05-18
8713,53,月结,1997-05-18
3403,63,月结,1997-05-20
1424,32,月结,1997-05-20
2366,68,月结,1997-05-20
2668,21,月结,1997-05-20
2698,49,月结,1997-05-21
3872,25,月结,1997-05-21
10343,8,月结,1997-05-22
2743,51,月结,1997-05-22
834,3,月结,1997-05-23
1956,63,月结,1997-05-23
4729,66,月结,1997-05-23
760,1,月结,1997-05-24
2324,1,月结,1997-05-24
7559,56,月结,1997-05-24
9208,29,月结,1997-05-24
3163,41,月结,1997-05-24
3732,21,月结,1997-05-25
1710,74,月结,1997-05-25
868,1,月结,1997-05-26
534,1,月结,1997-05-26
3662,4,月结,1997-05-26
11053,46,月结,1997-05-27
3172,77,月结,1997-05-27
3905,54,交易之后马上,1997-05-28
464,43,月结,1997-05-28
1574,75,月结,1997-05-28
2891,42,月结,1997-05-28
2860,54,周结,1997-05-30
10679,1,月结,1997-05-30
5,15,月结,1997-05-30
4130,70,月结,1997-06-01
4527,9,月结,1997-06-01
3951,22,月结,1997-06-02
3700,1,月结,1997-06-03
2564,36,月结,1997-06-03
3202,8,月结,1997-06-04
879,9,月结,1997-06-04
2404,8,月结,1997-06-05
1537,54,月结,1997-06-06
3768,52,月结,1997-06-06
5944,27,月结,1997-06-06
9673,76,月结,1997-06-07
229,1,月结,1997-06-07
614,25,月结,1997-06-07
1724,48,月结,1997-06-07
1185,12,月结,1997-06-07
349,72,月结,1997-06-08
682,54,月结,1997-06-08
291,7,月结,1997-06-08
3211,72,月结,1997-06-09
3060,73,月结,1997-06-09
4471,4,周结,1997-06-09
2956,15,月结,1997-06-10
2019,64,月结,1997-06-11
1491,47,月结,1997-06-11
3496,42,月结,1997-06-11
1841,36,月结,1997-06-12
7180,7,周结,1997-06-12
5648,59,月结,1997-06-13
2509,43,月结,1997-06-13
2878,1,月结,1997-06-14
1015,1,月结,1997-06-14
1753,71,月结,1997-06-14
2372,1,月结,1997-06-15
6097,29,月结,1997-06-15
2720,2,周结,1997-06-16
2006,25,月结,1997-06-16
3953,1,月结,1997-06-16
2135,51,月结,1997-06-17
1551,72,月结,1997-06-18
1095,54,月结,1997-06-18
3703,74,月结,1997-06-18
3719,37,月结,1997-06-19
2057,1,月结,1997-06-20
2560,15,月结,1997-06-20
3986,19,月结,1997-06-20
4858,67,月结,1997-06-21
1354,31,月结,1997-06-21
3262,23,月结,1997-06-22
3100,65,月结,1997-06-22
1839,5,月结,1997-06-22
3996,1,月结,1997-06-22
622,24,月结,1997-06-22
2340,14,月结,1997-06-22
641,40,月结,1997-06-22
3461,8,月结,1997-06-23
672,53,月结,1997-06-23
8645,60,月结,1997-06-23
438,37,月结,1997-06-23
2443,46,月结,1997-06-25
4309,74,周结,1997-06-25
3075,71,月结,1997-06-25
2200,1,月结,1997-06-26
3245,45,月结,1997-06-26
2806,53,月结,1997-06-26
556,12,月结,1997-06-26
4301,1,月结,1997-06-26
4156,42,月结,1997-06-27
1921,42,月结,1997-06-27
2939,5,月结,1997-06-28
3665,28,月结,1997-06-28
3524,66,月结,1997-06-28
5196,13,周结,1997-06-29
2883,77,月结,1997-06-29
1346,74,月结,1997-07-01
1514,7,月结,1997-07-01
3154,1,月结,1997-07-02
2081,36,月结,1997-07-02
1255,68,月结,1997-07-02
2208,7,月结,1997-07-02
1284,55,月结,1997-07-02
8153,9,月结,1997-07-02
7721,13,月结,1997-07-03
3889,16,月结,1997-07-03
3085,66,月结,1997-07-03
768,26,月结,1997-07-03
8919,62,月结,1997-07-03
185,32,月结,1997-07-04
4150,65,月结,1997-07-05
10774,46,月结,1997-07-05
2728,52,周结,1997-07-06
1339,76,月结,1997-07-06
1929,1,月结,1997-07-06
3433,73,月结,1997-07-07
2337,65,月结,1997-07-07
3,5,月结,1997-07-07
2093,64,月结,1997-07-07
3906,52,月结,1997-07-08
3529,12,月结,1997-07-08
864,72,月结,1997-07-08
4336,2,月结,1997-07-08
1647,1,月结,1997-07-09
2169,57,月结,1997-07-09
258,64,月结,1997-07-09
1110,54,月结,1997-07-10
105,21,月结,1997-07-10
2992,43,月结,1997-07-11
11317,50,月结,1997-07-11
1681,68,月结,1997-07-11
3428,27,月结,1997-07-12
679,22,月结,1997-07-12
10644,16,月结,1997-07-12
2182,22,月结,1997-07-12
9560,1,月结,1997-07-13
3985,1,月结,1997-07-13
3833,77,月结,1997-07-13
705,35,月结,1997-07-14
2447,38,月结,1997-07-14
2452,1,月结,1997-07-14
469,72,月结,1997-07-14
483,70,月结,1997-07-15
2678,1,月结,1997-07-15
2183,54,月结,1997-07-17
7052,55,交易之后马上,1997-07-17
680,17,月结,1997-07-18
284,54,月结,1997-07-18
1027,68,月结,1997-07-18
1995,54,月结,1997-07-18
211,28,月结,1997-07-19
1432,27,月结,1997-07-19
2369,49,月结,1997-07-19
3867,1,月结,1997-07-19
1890,1,周结,1997-07-20
2204,9,月结,1997-07-20
970,18,月结,1997-07-20
5290,34,月结,1997-07-21
2316,1,月结,1997-07-21
611,46,月结,1997-07-21
1794,74,月结,1997-07-23
801,16,月结,1997-07-23
3057,9,月结,1997-07-23
2196,11,月结,1997-07-24
2646,6,月结,1997-07-24
2722,69,月结,1997-07-24
2679,67,月结,1997-07-24
2587,1,月结,1997-07-25
3346,1,月结,1997-07-25
1454,46,月结,1997-07-25
2197,46,月结,1997-07-26
1776,36,月结,1997-07-27
547,24,月结,1997-07-27
5758,44,月结,1997-07-28
3185,45,月结,1997-07-29
1950,70,月结,1997-08-01
811,14,周结,1997-08-01
3381,68,月结,1997-08-02
1522,48,月结,1997-08-02
41,72,月结,1997-08-02
4533,68,月结,1997-08-03
3343,1,月结,1997-08-03
3686,77,月结,1997-08-03
2927,37,月结,1997-08-04
4091,9,月结,1997-08-04
6602,74,月结,1997-08-04
2558,46,月结,1997-08-04
3208,29,月结,1997-08-04
1389,34,月结,1997-08-05
1033,32,月结,1997-08-05
2449,23,月结,1997-08-05
2000,5,月结,1997-08-06
3724,16,月结,1997-08-06
3281,1,月结,1997-08-06
326,61,月结,1997-08-06
307,26,月结,1997-08-07
1951,23,月结,1997-08-07
4445,47,月结,1997-08-07
2338,59,月结,1997-08-08
1319,56,交易之后马上,1997-08-08
311,50,月结,1997-08-08
3293,1,月结,1997-08-08
1648,40,月结,1997-08-08
38,19,周结,1997-08-08
1434,70,月结,1997-08-08
7437,19,周结,1997-08-08
4784,46,月结,1997-08-08
2644,1,月结,1997-08-08
785,21,周结,1997-08-09
2776,23,月结,1997-08-10
5572,15,月结,1997-08-11
3046,74,月结,1997-08-11
2138,75,月结,1997-08-11
1662,1,月结,1997-08-11
386,1,月结,1997-08-11
591,1,月结,1997-08-12
792,3,月结,1997-08-13
1043,1,月结,1997-08-13
9433,59,月结,1997-08-14
509,36,月结,1997-08-14
1747,30,月结,1997-08-14
2073,59,月结,1997-08-14
3097,66,月结,1997-08-14
3062,17,月结,1997-08-15
1355,1,月结,1997-08-16
1881,60,月结,1997-08-17
2595,1,月结,1997-08-17
13,76,月结,1997-08-17
996,47,月结,1997-08-18
37,20,月结,1997-08-18
2829,66,月结,1997-08-18
529,39,月结,1997-08-18
1857,37,月结,1997-08-18
9140,32,月结,1997-08-18
2485,41,月结,1997-08-18
2607,1,月结,1997-08-19
653,27,月结,1997-08-19
10799,76,月结,1997-08-19
1567,10,月结,1997-08-19
1845,47,月结,1997-08-20
1181,69,月结,1997-08-20
3070,56,月结,1997-08-21
645,70,月结,1997-08-21
1795,53,月结,1997-08-21
2442,14,月结,1997-08-21
2845,62,月结,1997-08-21
8639,46,月结,1997-08-22
4003,25,月结,1997-08-22
3537,45,月结,1997-08-22
2394,62,月结,1997-08-23
859,13,月结,1997-08-26
3798,15,月结,1997-08-27
2317,68,月结,1997-08-28
3828,44,月结,1997-08-28
2422,27,月结,1997-08-29
3556,58,月结,1997-08-29
1154,5,周结,1997-08-29
3901,12,月结,1997-08-30
3950,48,月结,1997-09-01
2142,42,月结,1997-09-01
2492,73,月结,1997-09-01
45,64,月结,1997-09-02
2172,1,月结,1997-09-02
909,30,月结,1997-09-02
10243,44,月结,1997-09-03
1026,20,月结,1997-09-03
3444,53,周结,1997-09-04
1764,68,月结,1997-09-04
4158,27,月结,1997-09-04
585,4,月结,1997-09-04
5698,1,月结,1997-09-04
178,59,月结,1997-09-06
2079,55,月结,1997-09-06
2480,35,月结,1997-09-07
2444,76,月结,1997-09-07
3516,36,周结,1997-09-07
1303,23,月结,1997-09-08
783,1,月结,1997-09-08
1729,53,月结,1997-09-08
1790,70,月结,1997-09-08
2351,74,月结,1997-09-08
2997,40,月结,1997-09-09
10650,76,月结,1997-09-09
2684,7,月结,1997-09-10
2459,55,月结,1997-09-10
1240,1,月结,1997-09-11
1783,70,月结,1997-09-11
7156,71,月结,1997-09-11
1085,42,月结,1997-09-11
677,70,月结,1997-09-13
6505,7,月结,1997-09-13
402,68,月结,1997-09-14
9156,18,月结,1997-09-14
3987,25,月结,1997-09-14
3852,20,月结,1997-09-14
384,24,周结,1997-09-14
1946,46,月结,1997-09-16
3603,3,月结,1997-09-17
1872,61,月结,1997-09-17
3671,21,月结,1997-09-17
735,70,月结,1997-09-17
3274,76,月结,1997-09-17
5870,75,月结,1997-09-17
5283,15,月结,1997-09-18
1438,23,周结,1997-09-18
328,1,月结,1997-09-18
118,68,月结,1997-09-18
387,72,月结,1997-09-19
3300,71,月结,1997-09-19
3657,62,月结,1997-09-19
823,71,月结,1997-09-19
1876,1,月结,1997-09-20
2765,69,月结,1997-09-20
3463,38,月结,1997-09-21
3103,1,交易之后马上,1997-09-21
1101,4,月结,1997-09-22
179,1,周结,1997-09-22
3610,1,月结,1997-09-22
1814,17,月结,1997-09-23
1718,71,月结,1997-09-23
16,12,月结,1997-09-23
4616,1,月结,1997-09-24
3757,64,月结,1997-09-24
2942,44,月结,1997-09-24
89,68,月结,1997-09-25
3106,12,周结,1997-09-26
2312,65,月结,1997-09-26
177,1,月结,1997-09-26
4128,64,月结,1997-09-26
2846,1,月结,1997-09-27
1443,54,月结,1997-09-27
1992,48,月结,1997-09-27
755,38,月结,1997-09-27
7274,11,月结,1997-09-28
3383,29,月结,1997-09-28
2461,1,月结,1997-09-28
3916,8,月结,1997-09-28
2745,60,月结,1997-09-28
10152,34,月结,1997-09-28
2007,45,月结,1997-09-29
1064,70,月结,1997-09-29
2370,51,月结,1997-10-01
1379,47,月结,1997-10-01
1313,45,月结,1997-10-01
129,74,月结,1997-10-01
6866,14,月结,1997-10-02
4132,36,月结,1997-10-02
2136,75,月结,1997-10-02
2036,70,月结,1997-10-03
3401,38,周结,1997-10-04
1596,70,月结,1997-10-05
4116,6,月结,1997-10-05
3342,59,月结,1997-10-06
2715,42,月结,1997-10-06
4143,55,月结,1997-10-07
2133,11,月结,1997-10-07
2069,72,月结,1997-10-08
205,1,月结,1997-10-08
1150,29,月结,1997-10-08
1608,26,月结,1997-10-08
1494,1,月结,1997-10-08
2272,48,月结,1997-10-08
2634,45,月结,1997-10-08
745,43,月结,1997-10-09
3813,1,月结,1997-10-09
1342,9,月结,1997-10-09
121,55,月结,1997-10-11
1727,9,月结,1997-10-11
2097,46,月结,1997-10-11
133,64,周结,1997-10-11
2897,51,月结,1997-10-11
5708,64,周结,1997-10-12
7049,69,月结,1997-10-12
1279,28,月结,1997-10-13
502,1,月结,1997-10-13
1506,51,月结,1997-10-13
2231,2,月结,1997-10-14
966,15,月结,1997-10-14
1968,16,周结,1997-10-14
2879,15,月结,1997-10-14
3023,35,月结,1997-10-14
3561,33,月结,1997-10-15
1807,21,月结,1997-10-15
11327,7,月结,1997-10-15
2053,5,月结,1997-10-16
550,24,月结,1997-10-17
3324,3,月结,1997-10-17
1061,44,月结,1997-10-17
2215,48,月结,1997-10-17
961,1,月结,1997-10-18
2579,24,月结,1997-10-18
3919,34,月结,1997-10-18
3875,44,月结,1997-10-18
2311,28,月结,1997-10-19
2556,46,月结,1997-10-19
1615,1,月结,1997-10-20
2910,68,月结,1997-10-21
2756,24,月结,1997-10-21
1572,72,月结,1997-10-21
3857,54,月结,1997-10-22
156,64,月结,1997-10-22
3922,68,月结,1997-10-22
1209,23,月结,1997-10-23
2371,15,周结,1997-10-23
852,57,月结,1997-10-23
2152,22,月结,1997-10-23
398,69,月结,1997-10-24
2174,18,月结,1997-10-24
3705,20,月结,1997-10-24
1172,6,月结,1997-10-25
876,4,月结,1997-10-26
2413,33,月结,1997-10-27
3963,9,月结,1997-10-27
643,64,月结,1997-10-28
1340,52,月结,1997-10-28
2703,61,月结,1997-10-28
671,60,月结,1997-10-29
782,42,月结,1997-10-30
2784,40,月结,1997-10-30
1703,72,月结,1997-11-02
3598,76,月结,1997-11-02
639,1,月结,1997-11-03
3325,11,月结,1997-11-03
10613,55,月结,1997-11-04
606,75,月结,1997-11-04
9227,51,月结,1997-11-04
1723,70,月结,1997-11-04
3404,33,月结,1997-11-04
1657,12,月结,1997-11-04
3395,16,月结,1997-11-05
2296,29,月结,1997-11-05
644,4,月结,1997-11-06
2402,18,月结,1997-11-06
2391,2,月结,1997-11-07
1140,49,月结,1997-11-07
952,41,月结,1997-11-09
696,54,月结,1997-11-09
2998,21,月结,1997-11-09
867,60,月结,1997-11-09
1208,4,月结,1997-11-09
3423,11,月结,1997-11-10
2831,1,月结,1997-11-10
2211,61,交易之后马上,1997-11-10
3360,71,月结,1997-11-10
1245,68,月结,1997-11-12
1348,55,月结,1997-11-12
2920,73,月结,1997-11-13
566,8,月结,1997-11-13
2658,27,月结,1997-11-14
2721,74,月结,1997-11-14
1833,54,月结,1997-11-15
2221,58,月结,1997-11-15
149,43,月结,1997-11-16
3082,33,月结,1997-11-16
3156,1,交易之后马上,1997-11-16
2438,71,月结,1997-11-16
2693,17,月结,1997-11-17
1866,4,月结,1997-11-17
3365,11,月结,1997-11-18
3382,23,周结,1997-11-20
2125,43,周结,1997-11-20
3396,1,月结,1997-11-20
3105,37,月结,1997-11-21
2162,50,月结,1997-11-21
1125,1,周结,1997-11-21
2979,10,月结,1997-11-22
2850,57,月结,1997-11-22
2832,12,月结,1997-11-22
3102,33,月结,1997-11-23
295,66,月结,1997-11-23
1523,52,交易之后马上,1997-11-24
215,31,月结,1997-11-25
421,75,月结,1997-11-27
3715,74,月结,1997-11-27
934,9,月结,1997-11-27
3333,44,月结,1997-11-27
1798,46,月结,1997-11-28
10005,64,月结,1997-11-29
4386,51,周结,1997-11-29
1868,16,周结,1997-11-29
232,45,月结,1997-11-29
298,35,月结,1997-12-02
1717,67,月结,1997-12-02
1960,31,月结,1997-12-04
1049,18,月结,1997-12-04
2918,15,交易之后马上,1997-12-05
4140,28,月结,1997-12-05
21,54,月结,1997-12-06
1650,39,月结,1997-12-06
800,11,月结,1997-12-06
3415,75,月结,1997-12-06
3722,76,月结,1997-12-07
736,75,月结,1997-12-07
2787,1,月结,1997-12-07
673,31,月结,1997-12-08
3406,53,月结,1997-12-08
2796,5,周结,1997-12-08
2775,30,月结,1997-12-08
276,38,月结,1997-12-08
315,45,月结,1997-12-08
1072,65,月结,1997-12-09
1156,59,月结,1997-12-09
3836,68,月结,1997-12-09
3013,73,月结,1997-12-09
3033,69,月结,1997-12-10
3174,65,月结,1997-12-10
134,34,月结,1997-12-10
1229,46,月结,1997-12-10
3209,45,月结,1997-12-10
2820,36,月结,1997-12-11
938,70,月结,1997-12-13
3501,36,月结,1997-12-13
3616,50,月结,1997-12-15
3911,32,月结,1997-12-16
3992,43,月结,1997-12-16
579,1,月结,1997-12-16
2892,64,月结,1997-12-16
1186,64,月结,1997-12-17
2440,19,月结,1997-12-18
2791,25,月结,1997-12-19
3169,19,月结,1997-12-19
2049,67,月结,1997-12-19
758,51,月结,1997-12-19
1177,27,月结,1997-12-20
246,65,月结,1997-12-20
1171,18,月结,1997-12-20
3187,59,月结,1997-12-20
3385,1,月结,1997-12-21
703,54,月结,1997-12-21
1318,56,月结,1997-12-22
889,43,月结,1997-12-22
4332,74,月结,1997-12-23
564,5,月结,1997-12-23
3934,6,月结,1997-12-23
1983,54,月结,1997-12-25
727,35,月结,1997-12-25
3048,74,周结,1997-12-26
3025,25,月结,1997-12-27
906,59,月结,1997-12-27
845,14,月结,1997-12-27
124,55,月结,1997-12-28
3958,59,月结,1997-12-28
777,30,月结,1997-12-28
1573,63,月结,1997-12-29
3276,1,月结,1997-12-29
