dist,roomnum,halls,AREA,floor,subway,school,price
xicheng,3,1,89.3,low,1,1,81747
xicheng,3,0,63,high,1,1,97620
xicheng,2,1,53.2,low,1,1,95865
xicheng,2,0,53.2,low,1,1,93610
xicheng,2,1,57.8,low,1,1,92561
xicheng,2,1,57.8,low,1,1,89966
xicheng,3,1,69.7,high,1,1,86801
xicheng,2,2,119.38,low,1,0,79997
xicheng,3,1,109,high,1,0,79817
xicheng,3,1,120,high,1,0,77917
xicheng,1,1,68,low,1,1,75000
xicheng,2,1,54.03,low,1,0,80511
xicheng,2,1,57.71,high,1,0,75377
xicheng,2,1,62.1,low,0,1,80516
xicheng,2,1,62.1,high,0,1,75685
xicheng,2,1,62.44,high,1,1,72870
xicheng,2,1,62.1,low,0,1,71659
xicheng,2,1,58.72,low,0,0,70675
xicheng,2,1,79.28,high,0,0,66852
xicheng,2,1,79.28,middle,0,0,64960
xicheng,2,1,65.83,middle,1,1,78992
xicheng,2,1,61,low,1,1,78689
xicheng,2,1,60.02,middle,1,1,76642
xicheng,2,1,60.17,high,1,1,74789
fengtai,2,1,77.43,high,1,0,56309
fengtai,2,1,82.11,high,1,0,54805
fengtai,2,1,78.34,low,1,0,53613
fengtai,1,1,59.16,low,1,0,52401
fengtai,3,1,93.24,middle,1,0,48907
chaoyang,1,1,60.61,middle,1,0,39598
chaoyang,3,2,147.2,low,1,0,38723
chaoyang,2,1,97.04,middle,1,0,38129
chaoyang,3,1,138.6,high,1,0,34993
chaoyang,3,2,139.66,high,1,0,49406
chaoyang,3,2,125.56,high,1,0,47786
chaoyang,3,2,125.56,middle,1,0,47786
chaoyang,3,2,139.7,high,1,0,46529
chaoyang,3,1,125.59,high,1,0,46183
chaoyang,1,1,57.46,low,1,0,45249
chaoyang,2,1,112,high,1,0,42858
chaoyang,3,1,126,low,1,0,42302
chaoyang,2,1,109.59,middle,1,0,41975
chaoyang,2,2,111.71,middle,1,0,41179
chaoyang,2,1,109.59,low,1,0,41063
haidian,2,1,71,middle,1,0,75353
haidian,2,1,72.4,middle,1,0,71824
xicheng,2,1,70.4,high,1,1,79546
xicheng,2,1,59.5,middle,1,1,97479
xicheng,1,1,55,middle,1,0,81819
xicheng,2,0,56.41,low,1,0,89878
xicheng,1,1,40.4,high,1,0,98515
xicheng,2,1,53,middle,1,0,97170
xicheng,1,1,40.4,low,1,0,90100
haidian,2,1,90.36,low,0,0,70275
haidian,3,2,164.46,low,0,0,66886
haidian,2,2,122,high,0,0,59837
haidian,2,2,106,high,0,0,59434
haidian,4,3,223.87,low,0,0,56730
haidian,4,2,165,middle,0,0,55758
haidian,2,1,114.55,middle,0,0,67220
haidian,2,2,114.73,middle,0,0,66679
haidian,2,2,114.27,middle,0,0,65197
haidian,2,2,122,middle,0,0,60656
haidian,3,2,168.17,middle,0,0,60356
haidian,5,2,245.2,middle,0,0,59136
haidian,3,3,161.76,low,0,1,58111
haidian,1,1,55.24,high,0,0,85989
haidian,1,1,57,low,0,0,85088
haidian,1,1,57.39,high,0,0,83639
haidian,1,1,58,middle,0,0,83621
haidian,1,1,56.43,low,0,0,80631
haidian,1,1,56.5,high,0,0,80531
haidian,1,1,57,middle,0,0,79825
haidian,1,1,57.91,high,0,0,78225
haidian,2,1,71,high,0,0,77465
haidian,2,1,76.51,low,0,0,73194
haidian,2,2,75.06,high,0,0,71943
haidian,2,1,78,low,0,0,71795
haidian,2,1,78,high,0,0,70513
haidian,2,1,81.05,high,0,0,69094
haidian,3,1,95.75,high,0,0,63708
haidian,2,1,85,low,0,1,62353
chaoyang,2,1,100.43,high,1,0,45804
chaoyang,2,2,98.74,high,1,0,45575
chaoyang,2,1,102.89,low,1,0,40335
chaoyang,1,1,62.18,middle,1,0,38598
chaoyang,2,1,102.81,low,1,0,37448
chaoyang,3,2,134,middle,0,0,41045
chaoyang,1,1,63,low,0,0,38889
chaoyang,1,1,64,high,1,0,38282
chaoyang,3,2,132,middle,1,0,38258
chaoyang,2,1,114,high,1,0,37544
chaoyang,1,1,63.56,middle,1,0,37288
chaoyang,2,1,99,high,1,0,46465
chaoyang,2,1,111,middle,1,0,37838
chaoyang,3,2,126.12,low,1,0,51539
chaoyang,3,2,140.2,high,1,0,49787
chaoyang,2,1,103.07,middle,1,0,48026
chaoyang,2,2,102,middle,1,0,47059
chaoyang,2,1,103.82,middle,1,0,46812
chaoyang,1,1,51,low,1,0,45687
chaoyang,2,1,111.54,middle,1,0,43572
chaoyang,2,1,111.96,middle,1,0,42873
chaoyang,3,1,129,high,1,0,42636
chaoyang,2,1,112,low,1,0,42411
chaoyang,2,1,103.7,middle,1,0,41948
chaoyang,1,1,57.89,low,1,0,41113
chaoyang,2,1,94.92,middle,1,0,41088
chaoyang,2,1,100,high,1,0,40800
chaoyang,1,1,66.51,low,1,0,40596
chaoyang,2,2,93.66,high,1,0,40573
chaoyang,1,0,60.8,middle,1,0,39803
chaoyang,1,0,60.67,low,1,0,39724
chaoyang,2,1,93.28,high,1,0,39666
chaoyang,1,1,58,low,1,0,39656
chaoyang,3,2,154.33,low,1,0,38878
chaoyang,2,1,99,middle,1,0,38384
chaoyang,1,1,71.68,low,1,0,38086
chaoyang,2,1,109.8,low,1,0,36613
chaoyang,2,1,97.87,middle,1,0,34740
chaoyang,3,2,150.56,high,1,0,48818
chaoyang,3,1,151,high,1,0,48345
chaoyang,1,1,63.94,middle,1,0,45512
chaoyang,1,1,67,low,1,0,44777
chaoyang,2,1,103,low,1,0,44661
chaoyang,2,1,102.15,middle,1,0,44249
chaoyang,1,1,67.13,middle,1,0,43945
chaoyang,1,1,71.64,high,1,0,41877
chaoyang,4,2,213,middle,1,0,41785
chaoyang,2,1,93.46,low,1,0,41730
chaoyang,2,1,94.25,high,1,0,41380
chaoyang,3,2,148.63,high,1,0,49116
chaoyang,1,1,67.09,middle,1,0,43971
chaoyang,2,1,94,high,1,0,42554
chaoyang,1,1,67,low,1,0,42538
chaoyang,2,1,95,low,1,0,42106
chaoyang,1,1,68,middle,1,0,41912
chaoyang,3,2,150.23,middle,1,0,48925
chaoyang,1,1,50.08,low,1,0,47924
chaoyang,1,1,54.23,high,1,0,47576
chaoyang,2,1,100.35,middle,1,0,47534
chaoyang,2,1,100.73,low,1,0,47156
chaoyang,1,1,54.22,high,1,0,45740
chaoyang,2,2,122.83,low,1,0,45185
chaoyang,1,1,67,middle,1,0,43284
dongcheng,1,1,43.17,low,1,0,89183
dongcheng,2,1,65.94,middle,1,1,87959
dongcheng,2,1,60.68,high,1,0,87344
dongcheng,2,1,60.68,low,1,1,87014
dongcheng,1,1,43.17,low,1,0,83392
dongcheng,2,1,59.99,middle,1,1,83348
dongcheng,3,1,71.64,middle,1,1,83055
dongcheng,3,1,62.16,high,1,0,82047
dongcheng,2,1,60.46,low,1,0,81046
dongcheng,2,1,60.68,high,1,0,80752
dongcheng,1,1,46.57,middle,1,1,88040
dongcheng,2,1,52.09,low,1,1,71031
chaoyang,4,2,168.83,high,0,0,27247
dongcheng,3,1,69,middle,1,1,81160
dongcheng,1,1,43,low,1,1,72094
dongcheng,1,1,36.81,low,1,0,84217
haidian,1,1,40.9,high,1,1,51345
haidian,2,1,46.05,low,1,1,92291
haidian,2,1,46.05,low,1,1,90120
haidian,3,1,77.78,middle,1,1,89998
haidian,2,1,51.28,middle,1,1,87754
haidian,2,1,49.72,low,1,1,87692
haidian,3,1,87,low,1,1,87357
haidian,2,1,71.44,low,1,1,86087
haidian,2,1,71.44,middle,1,1,84687
xicheng,1,1,40.28,high,1,1,88382
xicheng,1,1,41,middle,1,1,82927
xicheng,2,1,61,low,1,1,55738
xicheng,3,2,128.58,high,1,1,74662
xicheng,2,1,128.28,high,1,1,66262
chaoyang,1,1,58,middle,1,1,72414
chaoyang,1,0,54.8,low,1,1,68431
dongcheng,2,1,59.5,high,1,1,70589
dongcheng,3,2,158.37,middle,1,0,101030
dongcheng,2,1,88.48,middle,0,0,41818
dongcheng,1,1,53.14,low,0,0,41401
dongcheng,3,1,98.86,high,0,0,41271
dongcheng,2,1,73.35,middle,0,0,40900
dongcheng,2,1,91.12,high,1,0,40058
dongcheng,3,1,102.17,high,1,0,39934
dongcheng,2,1,80.27,middle,0,0,39866
dongcheng,2,1,80.41,middle,0,0,39797
dongcheng,1,1,63.18,high,0,0,38779
dongcheng,1,1,66.62,middle,1,0,38728
dongcheng,2,1,80.27,middle,0,0,37997
dongcheng,3,1,89.6,high,0,0,37947
dongcheng,4,2,161.04,middle,1,0,37879
dongcheng,2,1,81,middle,1,0,37655
dongcheng,2,1,79.91,low,0,0,37543
dongcheng,2,1,79.91,middle,0,0,37543
dongcheng,2,1,73.35,high,0,0,37492
dongcheng,3,1,161,high,1,0,37019
dongcheng,1,1,67,high,0,0,37015
dongcheng,2,1,91.32,low,1,0,36137
dongcheng,2,1,88,high,1,0,35228
dongcheng,2,1,89.5,high,0,0,34637
dongcheng,1,1,68,high,1,0,34559
dongcheng,2,1,87.38,low,0,0,34333
dongcheng,3,2,177.72,low,1,0,28135
fengtai,1,1,60,high,1,1,35000
fengtai,1,1,59.37,low,1,0,34530
fengtai,4,1,135,middle,1,0,34075
fengtai,1,1,60,high,1,0,33334
fengtai,1,1,40.94,middle,1,0,32976
fengtai,3,2,126.86,high,1,1,32950
fengtai,3,2,126.86,low,1,0,32556
fengtai,1,1,61.12,low,1,0,31905
fengtai,3,2,130.11,low,1,0,30744
fengtai,1,1,52.61,high,1,0,29463
dongcheng,3,1,211.07,high,1,0,54959
dongcheng,3,2,211,low,1,0,52133
dongcheng,3,2,266.93,middle,1,0,52074
dongcheng,3,2,210.72,low,1,0,47457
haidian,3,2,111.87,middle,1,0,52293
haidian,2,2,106,low,1,0,51887
haidian,2,2,99.26,low,0,0,49366
haidian,2,1,101.7,high,0,1,48870
haidian,2,2,86.42,high,1,0,48600
haidian,2,2,101.92,middle,0,0,48077
haidian,1,1,68.16,high,0,0,46949
haidian,3,1,125,high,0,0,43200
haidian,1,1,53.09,low,1,0,55001
haidian,2,1,68,middle,1,0,54412
haidian,2,1,71.5,middle,1,0,53847
haidian,2,1,71.5,low,1,0,53847
haidian,2,2,105.12,low,1,1,53273
haidian,2,1,73.75,high,1,0,52204
haidian,1,1,55.5,middle,1,0,51352
haidian,2,2,105.52,high,1,0,50038
haidian,3,2,138.79,high,1,0,49716
haidian,1,1,55.5,low,1,0,47748
haidian,2,1,69.69,low,1,0,47353
haidian,2,1,72.9,high,1,0,46640
haidian,2,2,123.22,high,1,0,43013
chaoyang,1,2,74.15,low,0,0,65408
chaoyang,2,2,108.67,low,1,0,64232
chaoyang,1,0,63.2,high,1,0,60127
chaoyang,1,1,79.92,middle,1,0,58559
chaoyang,3,2,149.37,low,1,0,57977
chaoyang,3,2,149.73,middle,1,0,56035
chaoyang,2,2,108.76,low,1,0,62064
chaoyang,2,2,108.76,high,1,0,60685
chaoyang,2,2,105.7,low,1,0,59414
chaoyang,4,2,169.89,high,1,0,50033
chaoyang,4,2,220.1,middle,1,0,49978
chaoyang,4,2,219.95,low,1,0,47739
fengtai,2,2,92.18,low,1,0,68345
fengtai,2,2,87.55,low,1,0,63964
fengtai,2,2,79.72,middle,1,0,62720
fengtai,2,2,90.77,low,1,0,61695
chaoyang,2,2,89.5,middle,1,0,36313
chaoyang,2,1,88.57,low,1,0,35001
chaoyang,2,1,89.24,low,1,0,33394
chaoyang,2,2,88,middle,1,0,33182
chaoyang,1,1,75,high,1,0,98000
chaoyang,2,2,92,high,1,0,73696
chaoyang,4,2,188,low,1,0,68086
chaoyang,2,2,116,middle,1,0,65432
chaoyang,2,2,106.97,low,1,0,63570
chaoyang,2,2,98,low,1,0,63266
chaoyang,1,1,72,low,1,0,62500
chaoyang,2,2,113.51,middle,1,0,61669
chaoyang,2,2,114,middle,1,0,61404
chaoyang,2,2,114.68,low,1,0,61040
chaoyang,3,2,161.46,high,1,0,57910
dongcheng,2,1,98.54,middle,1,1,101482
dongcheng,3,2,108.79,high,1,1,101113
dongcheng,3,2,104.52,low,1,1,97589
dongcheng,3,2,104.52,high,1,1,95676
dongcheng,2,1,91.98,low,1,1,86976
dongcheng,2,2,88.63,high,1,1,82930
dongcheng,2,1,97.11,high,1,1,82381
dongcheng,1,1,59.25,middle,1,1,81013
dongcheng,1,1,60.66,middle,1,1,79130
dongcheng,1,1,57,high,1,1,75439
dongcheng,1,1,60.49,low,1,1,74393
dongcheng,1,1,67.99,middle,1,1,72070
dongcheng,1,1,97,low,1,1,46392
dongcheng,1,1,129,low,1,1,44962
haidian,1,1,46,high,0,0,60870
haidian,1,1,49,high,0,0,57143
haidian,1,1,46,low,0,0,55000
haidian,3,2,147.4,high,0,0,54275
haidian,1,1,49,middle,0,0,53062
haidian,2,1,91.18,high,0,0,52644
haidian,2,1,88,middle,0,0,52273
haidian,2,1,95.66,middle,0,0,52269
haidian,2,1,100,high,0,0,52000
haidian,2,1,88,low,0,0,51137
haidian,2,1,89,high,0,0,50562
haidian,1,1,72.82,high,0,0,50124
haidian,1,1,56,middle,0,0,50000
haidian,3,1,94,high,0,0,49788
haidian,3,2,145.48,middle,0,0,49492
haidian,2,1,85.3,low,0,0,49238
haidian,3,2,91.79,middle,0,0,49025
haidian,2,1,91,low,0,0,48352
haidian,4,2,170.81,low,0,0,47422
haidian,3,2,143.5,middle,0,0,47387
haidian,4,2,157.14,high,0,0,47092
haidian,3,2,135,low,0,0,46667
haidian,2,1,95.9,low,0,0,45360
haidian,1,1,55,low,0,0,45273
haidian,3,2,143.38,high,0,0,45125
haidian,2,1,95.67,middle,0,0,44947
haidian,2,1,90.44,middle,0,0,44782
haidian,4,2,158.2,middle,0,0,44248
haidian,3,1,91.73,low,0,0,44152
haidian,3,1,96,high,0,0,43750
haidian,3,1,91.3,low,0,0,43264
haidian,3,1,91.77,low,0,0,43043
haidian,2,1,90.88,low,0,0,41814
haidian,2,1,145.58,low,0,0,30911
haidian,3,2,223.5,low,0,0,30873
chaoyang,2,2,89.89,middle,1,1,86773
chaoyang,2,1,92.93,low,1,1,85011
chaoyang,1,1,71.1,middle,1,1,68918
fengtai,1,1,51.07,low,1,0,54827
fengtai,2,2,88.9,high,1,0,52869
fengtai,2,2,88.9,low,1,0,52869
fengtai,2,2,88.15,high,1,0,52184
fengtai,2,2,88,high,1,0,51137
fengtai,3,2,128.65,high,1,0,50525
fengtai,3,2,120.2,high,1,0,49917
fengtai,3,2,110.83,low,1,0,49626
fengtai,2,2,87.3,high,1,0,45820
dongcheng,5,1,150,low,1,1,133334
xicheng,1,1,40.24,low,1,0,86979
xicheng,4,1,89.93,high,1,0,62271
xicheng,2,0,55,low,1,0,70000
xicheng,2,1,49.67,low,1,1,82545
xicheng,1,1,53,middle,1,1,122642
xicheng,2,1,61,high,1,1,107378
xicheng,2,1,61,low,1,1,106558
xicheng,2,1,61,low,1,1,104919
haidian,4,3,283,low,0,0,40637
fengtai,3,1,67.3,middle,1,0,41605
fengtai,2,0,58,middle,1,0,40000
fengtai,2,1,52.1,middle,1,0,40308
fengtai,3,1,79.4,high,1,0,38540
fengtai,2,1,64.7,low,1,0,37868
fengtai,2,1,51.8,high,1,0,33784
fengtai,2,1,54.03,high,1,0,38498
fengtai,2,1,53.72,high,1,0,38161
fengtai,2,1,53.75,high,1,0,38140
fengtai,2,1,47.19,low,1,0,46621
fengtai,2,1,66.04,low,1,0,43156
fengtai,2,1,63.4,middle,1,0,42272
fengtai,2,1,49.9,high,1,0,41684
fengtai,2,1,53.5,low,1,0,37384
shijingshan,2,1,57,high,0,0,68422
shijingshan,2,1,59.26,high,0,0,67500
shijingshan,1,1,36,middle,0,0,66667
shijingshan,3,1,69,high,0,0,65218
shijingshan,3,1,62.89,middle,0,0,65194
shijingshan,3,1,62.9,middle,0,0,65183
shijingshan,3,1,69.5,high,0,0,64749
shijingshan,2,1,49.9,high,0,0,63127
shijingshan,2,1,50,middle,0,0,63000
shijingshan,3,1,65,middle,0,0,62770
shijingshan,1,1,57.9,high,0,0,62177
shijingshan,2,1,47,low,0,0,61703
shijingshan,2,1,57,middle,0,0,61404
shijingshan,3,1,65,middle,0,0,61385
shijingshan,2,2,57.58,middle,0,0,60785
shijingshan,2,1,47,low,0,0,59575
shijingshan,1,1,37,low,0,0,59460
shijingshan,1,1,38.84,middle,0,0,59218
shijingshan,2,2,57.58,middle,0,0,59049
shijingshan,1,1,38.8,middle,0,0,59021
shijingshan,4,1,65,low,0,0,58462
shijingshan,1,1,33,low,0,0,57273
shijingshan,2,1,38.8,high,0,0,54124
shijingshan,1,1,38,middle,0,0,52632
shijingshan,1,1,36,low,0,0,51389
shijingshan,2,1,38,low,0,0,51316
shijingshan,1,1,39,high,0,0,51283
shijingshan,1,1,38.3,low,0,0,51175
shijingshan,1,1,39,middle,0,0,50257
haidian,4,1,116.4,low,1,0,70018
haidian,2,1,64.89,low,1,1,66266
haidian,2,1,60.6,middle,1,0,59406
haidian,3,1,95.61,middle,1,0,77921
haidian,1,1,55.14,low,1,0,70004
haidian,2,1,76.43,middle,1,0,66728
dongcheng,2,1,54.16,middle,1,1,86042
dongcheng,1,1,38.8,middle,1,0,103093
dongcheng,3,1,71.51,low,1,0,90897
dongcheng,2,1,59.18,low,1,0,90065
dongcheng,2,1,59,middle,1,0,89831
dongcheng,3,1,69.64,low,1,1,86876
dongcheng,1,1,41.63,middle,1,0,102090
dongcheng,2,1,57.12,low,1,0,89286
xicheng,1,0,38.71,high,1,1,116250
xicheng,2,1,77.09,low,1,1,110261
xicheng,2,1,77.09,high,1,1,110261
xicheng,1,1,56.77,middle,1,1,107452
xicheng,3,2,144,middle,1,1,77987
xicheng,2,1,139.14,middle,1,1,77980
xicheng,3,2,138.4,low,1,1,74784
dongcheng,3,1,64.09,low,1,0,88938
dongcheng,2,1,58.21,middle,1,0,85896
dongcheng,2,1,56.27,middle,1,0,85304
dongcheng,2,1,56.4,low,1,0,83334
dongcheng,2,1,60.66,middle,1,0,82427
dongcheng,3,1,76,high,1,0,76316
dongcheng,1,0,61.73,middle,1,0,54755
dongcheng,1,0,51.02,middle,1,0,53901
dongcheng,1,1,63,middle,1,0,50794
dongcheng,1,1,67,middle,1,0,49254
dongcheng,1,1,77.54,middle,1,0,47718
dongcheng,2,1,95.24,high,1,0,47250
dongcheng,1,0,62,high,1,0,46775
dongcheng,1,0,40.89,high,1,0,46467
dongcheng,2,1,93.1,middle,1,0,46187
dongcheng,2,1,92.89,high,1,0,45215
dongcheng,2,1,92.93,low,1,0,45196
dongcheng,1,0,62,middle,1,0,45162
dongcheng,2,1,95,middle,1,0,44211
dongcheng,2,1,151,middle,1,0,43709
dongcheng,1,1,74.33,middle,1,0,43052
dongcheng,3,1,158,middle,1,0,43038
dongcheng,3,1,166,high,1,0,40121
dongcheng,2,1,168.06,high,1,0,39629
chaoyang,3,2,142.73,low,1,0,62006
chaoyang,2,1,124.6,middle,1,0,50562
chaoyang,4,2,187.21,low,1,0,50211
chaoyang,4,2,286,low,1,0,48952
chaoyang,3,1,134.53,low,1,0,47574
chaoyang,3,2,163.83,low,1,0,54203
chaoyang,2,1,99.98,low,1,0,52511
chaoyang,3,2,121.26,high,1,0,51543
chaoyang,3,2,171,low,1,0,50878
chaoyang,3,2,168.34,low,1,0,49900
chaoyang,3,2,167.11,low,1,0,49070
chaoyang,3,2,187,low,1,0,48129
chaoyang,4,3,272.5,high,1,0,46973
chaoyang,3,2,148.84,low,1,0,45015
chaoyang,3,2,292.73,high,1,0,37578
dongcheng,1,1,78,high,1,0,45513
haidian,2,1,57.8,high,1,0,51904
haidian,2,1,62.4,middle,1,0,39904
haidian,2,1,50,middle,1,0,69000
haidian,2,1,50,middle,1,0,68000
haidian,2,1,60.7,middle,1,0,67546
haidian,2,1,66.2,middle,1,0,64955
chaoyang,4,2,160.97,low,0,0,49699
chaoyang,3,2,106.8,middle,0,0,49626
chaoyang,2,2,99,middle,0,0,47475
chaoyang,3,2,106.8,middle,0,0,47285
chaoyang,3,2,124.91,middle,0,0,44833
chaoyang,2,1,112.78,middle,0,0,44778
chaoyang,3,2,140.2,middle,0,0,44722
dongcheng,1,1,55.31,middle,1,1,75936
dongcheng,3,2,132.15,middle,1,1,75672
dongcheng,2,1,88,middle,1,1,75000
dongcheng,3,2,150.87,middle,1,1,72911
dongcheng,1,1,82.75,middle,1,1,72508
dongcheng,1,1,49.18,middle,1,1,71168
dongcheng,2,1,94.46,low,1,1,69871
dongcheng,1,1,64.93,low,1,1,69306
dongcheng,1,0,54.83,low,1,1,69306
dongcheng,2,0,68,middle,1,1,67648
dongcheng,2,1,82,middle,1,1,67074
dongcheng,3,2,150.87,middle,1,1,66946
dongcheng,1,0,57,low,1,1,66667
dongcheng,1,1,82.75,middle,1,1,66466
dongcheng,1,1,80.08,low,1,1,61189
chaoyang,3,2,179.27,high,1,0,69728
chaoyang,1,0,61.44,middle,1,0,64291
chaoyang,1,0,61.57,high,1,0,62531
chaoyang,2,1,109.89,middle,1,0,59151
chaoyang,2,1,56.7,high,1,0,46738
chaoyang,2,1,56.45,high,1,0,41630
chaoyang,2,1,50.8,high,1,0,40355
chaoyang,2,1,57,high,1,0,40351
chaoyang,2,1,41.26,middle,1,0,39991
chaoyang,2,1,46.3,middle,1,0,39957
chaoyang,2,1,58,low,1,0,39483
chaoyang,2,1,57,low,1,0,39474
chaoyang,2,1,46.16,middle,1,0,39429
chaoyang,2,1,40.35,low,1,0,38910
chaoyang,2,1,50.79,high,1,0,38394
chaoyang,2,1,49.57,low,1,0,38330
chaoyang,2,1,57,high,1,0,37720
chaoyang,2,1,58,middle,1,0,37587
chaoyang,2,1,60,low,1,0,37500
chaoyang,2,1,46,middle,1,0,36957
chaoyang,2,1,50,low,1,0,36600
chaoyang,3,1,66.11,low,1,0,35699
chaoyang,1,1,55,high,1,0,43637
chaoyang,2,2,55.42,low,1,0,42584
chaoyang,2,1,54,middle,1,0,40741
chaoyang,2,1,55.85,middle,1,0,40108
chaoyang,2,2,44.92,middle,1,0,40072
chaoyang,2,2,44.92,middle,1,0,39181
chaoyang,2,1,51,middle,1,0,38628
chaoyang,2,1,51,middle,1,0,38432
chaoyang,2,1,55.79,low,1,0,38179
chaoyang,3,0,50,middle,1,0,36600
chaoyang,1,0,46.15,middle,1,0,26003
chaoyang,1,0,48,high,1,0,24584
chaoyang,2,1,89.75,middle,1,1,43566
chaoyang,1,1,70.98,low,1,1,42970
chaoyang,1,1,74.18,high,1,1,42465
chaoyang,2,2,90.69,high,1,1,42453
chaoyang,3,2,142,middle,1,1,42254
chaoyang,2,2,95.42,low,1,1,41920
chaoyang,1,1,60.42,middle,1,1,41709
chaoyang,1,2,65.96,low,1,1,41692
chaoyang,2,1,88.04,low,1,1,41459
chaoyang,2,1,100.13,high,1,1,41447
chaoyang,1,0,52,high,1,1,41347
chaoyang,1,1,80.8,high,1,1,40842
chaoyang,2,1,89.04,low,1,1,40769
chaoyang,1,1,69.65,high,1,1,40202
chaoyang,2,2,99.96,high,1,1,40017
chaoyang,1,2,64.33,low,1,1,39795
chaoyang,2,2,103.15,low,1,1,39651
chaoyang,2,2,93.6,middle,1,1,39530
chaoyang,1,2,69.76,low,1,1,39421
chaoyang,1,2,65.01,low,1,1,38456
chaoyang,1,1,65,low,1,1,38154
chaoyang,2,1,103.15,low,1,1,37325
haidian,4,2,194.15,low,1,0,66959
haidian,3,2,179.23,low,1,0,61374
haidian,3,2,183.05,middle,1,0,57908
haidian,3,2,174.25,low,1,0,54520
haidian,4,2,235.87,low,1,0,53420
xicheng,2,2,114,middle,1,1,149123
xicheng,1,1,65,low,1,1,138000
xicheng,1,1,65,middle,1,1,136924
xicheng,1,1,41.6,middle,1,1,92549
xicheng,1,1,41,middle,1,1,90244
xicheng,1,1,44.5,middle,1,1,85394
xicheng,1,1,46.9,middle,1,1,84862
xicheng,1,1,45.9,middle,1,1,82789
xicheng,2,1,73.2,high,1,1,82651
xicheng,2,1,59.6,high,1,1,81880
xicheng,2,1,74.5,high,1,1,81880
xicheng,2,1,76.5,middle,1,1,81046
xicheng,2,1,59.8,low,1,1,79432
xicheng,2,1,58.2,middle,1,1,79038
xicheng,2,1,59.7,low,1,1,78727
xicheng,2,1,65.1,middle,1,0,72965
xicheng,2,1,64.7,low,1,1,68779
xicheng,2,1,64,low,1,0,81250
xicheng,2,1,64.2,high,1,1,80997
xicheng,4,1,179.2,middle,1,1,69755
xicheng,3,1,153.4,high,1,0,55411
xicheng,1,1,43.4,middle,1,0,89862
xicheng,1,1,44.6,low,1,0,89687
xicheng,1,1,50.6,middle,1,0,88933
xicheng,1,1,44.3,high,1,0,86908
xicheng,1,1,47.2,low,1,0,84534
xicheng,2,1,64,middle,1,0,81250
xicheng,2,1,63.6,middle,1,0,80975
xicheng,2,1,91.8,low,1,0,75709
xicheng,2,1,64.59,low,0,0,67503
xicheng,2,1,72.36,high,0,0,66335
xicheng,2,1,65.76,low,0,0,66150
xicheng,1,0,42.11,high,0,0,66018
xicheng,2,1,73.65,high,0,1,65174
xicheng,2,1,103.6,low,0,0,65155
xicheng,3,1,118.59,low,0,0,64930
xicheng,3,1,139.46,low,0,0,64535
xicheng,3,2,140.2,high,0,0,64195
xicheng,2,2,102.84,low,0,0,63205
xicheng,1,0,42.11,middle,0,0,62931
xicheng,2,1,105,low,0,0,62858
xicheng,3,1,140.2,middle,0,0,62768
xicheng,3,2,120.13,high,0,0,62266
xicheng,2,1,82,low,0,0,62196
xicheng,1,0,50.77,middle,0,1,59091
xicheng,1,1,51,middle,0,0,58824
xicheng,3,1,132.29,low,0,0,57450
xicheng,1,1,58.43,low,0,0,55623
chaoyang,2,1,61.16,low,0,0,26161
chaoyang,3,1,83,high,0,0,23494
xicheng,3,1,89.7,high,1,1,105909
xicheng,2,1,55.3,low,1,1,99458
xicheng,3,1,70.6,high,1,1,89944
haidian,2,2,74.2,middle,1,1,79515
haidian,2,1,61.03,low,1,0,65542
chaoyang,2,1,85.18,middle,1,0,58465
chaoyang,2,1,85.18,middle,1,0,56939
chaoyang,2,1,67,middle,1,0,53732
chaoyang,2,1,69.03,low,1,0,55773
haidian,2,1,63.1,high,1,1,88749
haidian,3,1,91.82,middle,1,1,72425
haidian,3,1,92,middle,1,1,70653
haidian,4,1,112,middle,1,1,67858
haidian,1,1,48.61,middle,1,0,72002
haidian,2,1,57.35,low,1,1,73235
haidian,2,1,83.77,low,1,0,79981
haidian,3,2,98.74,middle,1,0,75958
haidian,3,1,112.85,middle,1,1,62030
haidian,2,1,98.43,middle,1,1,66545
haidian,2,1,95.37,middle,1,1,65010
haidian,3,1,95.37,low,1,1,62913
haidian,2,1,95.26,middle,1,1,68130
haidian,1,1,53,high,1,1,66038
haidian,1,1,74.85,high,1,1,53441
haidian,4,1,171.34,middle,1,1,46691
haidian,3,0,52.43,low,1,1,83731
haidian,2,1,50.7,high,1,1,73965
haidian,3,1,80.1,middle,1,1,72410
haidian,3,1,69.25,high,1,1,72203
haidian,2,1,59.6,high,1,1,70470
haidian,2,1,74,low,1,1,70271
haidian,2,1,70.9,high,1,1,69394
haidian,2,2,100.8,high,1,1,69247
haidian,2,2,100.8,middle,1,1,68453
haidian,1,1,53.6,middle,1,1,64926
haidian,3,1,70,high,1,1,62858
haidian,3,2,123.7,high,1,1,60631
haidian,2,2,92.51,high,1,0,74371
chaoyang,2,2,94.47,high,1,0,68805
chaoyang,1,1,67.25,middle,1,0,68402
chaoyang,1,1,68,middle,1,0,68383
chaoyang,1,1,70.86,middle,1,0,67034
chaoyang,1,2,76.32,low,1,0,65514
chaoyang,1,2,76.22,middle,1,0,60352
chaoyang,3,2,166.83,high,1,0,74927
chaoyang,2,2,94.25,low,1,0,68436
chaoyang,2,2,85.35,low,1,0,67370
